id,indicator_name,time,country,country2,value,value_norm
14,ITNETUSER,1998,MNA,Middle East & North Africa (developing only),3.96E+05,0.00029117
14,ITNETUSER,1999,MNA,Middle East & North Africa (developing only),1.07E+06,0.00078676
14,ITNETUSER,2000,MNA,Middle East & North Africa (developing only),2.20E+06,0.0016176
14,ITNETUSER,2001,MNA,Middle East & North Africa (developing only),3.28E+06,0.0024118
14,ITNETUSER,2002,MNA,Middle East & North Africa (developing only),8.29E+06,0.0060956
14,ITNETUSER,2003,MNA,Middle East & North Africa (developing only),1.21E+07,0.0088971
14,ITNETUSER,2004,MNA,Middle East & North Africa (developing only),2.30E+07,0.016912
14,ITNETUSER,2005,MNA,Middle East & North Africa (developing only),3.22E+07,0.023676
14,ITNETUSER,2006,MNA,Middle East & North Africa (developing only),3.50E+07,0.025735
14,ITNETUSER,2007,MNA,Middle East & North Africa (developing only),4.34E+07,0.031912
14,ITNETUSER,2004,MNE,Montenegro,1.60E+05,0.00011764
14,ITNETUSER,2005,MNE,Montenegro,2.43E+05,0.00017867
14,ITNETUSER,2006,MNE,Montenegro,2.66E+05,0.00019558
14,ITNETUSER,2007,MNE,Montenegro,2.80E+05,0.00020588
14,ITNETUSER,1995,MNG,Mongolia,200,1.40E-07
14,ITNETUSER,1996,MNG,Mongolia,415,2.98E-07
14,ITNETUSER,1997,MNG,Mongolia,2600,1.90E-06
14,ITNETUSER,1998,MNG,Mongolia,3400,2.49E-06
14,ITNETUSER,1999,MNG,Mongolia,12000,8.82E-06
14,ITNETUSER,2000,MNG,Mongolia,30000,2.21E-05
14,ITNETUSER,2001,MNG,Mongolia,40000,2.94E-05
14,ITNETUSER,2002,MNG,Mongolia,50000,3.68E-05
14,ITNETUSER,2003,MNG,Mongolia,1.43E+05,0.00010514
14,ITNETUSER,2004,MNG,Mongolia,2.00E+05,0.00014705
14,ITNETUSER,2005,MNG,Mongolia,2.68E+05,0.00019705
14,ITNETUSER,2006,MNG,Mongolia,3.10E+05,0.00022793
14,ITNETUSER,2007,MNG,Mongolia,3.20E+05,0.00023529
14,ITNETUSER,1996,MOZ,Mozambique,500,3.60E-07
14,ITNETUSER,1997,MOZ,Mozambique,2000,1.46E-06
14,ITNETUSER,1998,MOZ,Mozambique,3500,2.57E-06
14,ITNETUSER,1999,MOZ,Mozambique,10000,7.35E-06
14,ITNETUSER,2000,MOZ,Mozambique,20000,1.47E-05
14,ITNETUSER,2001,MOZ,Mozambique,30000,2.21E-05
14,ITNETUSER,2002,MOZ,Mozambique,50000,3.68E-05
14,ITNETUSER,2003,MOZ,Mozambique,83000,6.10E-05
14,ITNETUSER,2004,MOZ,Mozambique,1.38E+05,0.00010146
14,ITNETUSER,2005,MOZ,Mozambique,1.78E+05,0.00013088
14,ITNETUSER,2006,MOZ,Mozambique,1.80E+05,0.00013235
14,ITNETUSER,2007,MOZ,Mozambique,2.00E+05,0.00014705
14,ITNETUSER,1997,MRT,Mauritania,100,6.62E-08
14,ITNETUSER,1998,MRT,Mauritania,1000,7.28E-07
14,ITNETUSER,1999,MRT,Mauritania,3000,2.20E-06
14,ITNETUSER,2000,MRT,Mauritania,5000,3.67E-06
14,ITNETUSER,2001,MRT,Mauritania,7000,5.14E-06
14,ITNETUSER,2002,MRT,Mauritania,10000,7.35E-06
14,ITNETUSER,2003,MRT,Mauritania,12000,8.82E-06
14,ITNETUSER,2004,MRT,Mauritania,14000,1.03E-05
14,ITNETUSER,2005,MRT,Mauritania,20000,1.47E-05
14,ITNETUSER,2006,MRT,Mauritania,30000,2.21E-05
14,ITNETUSER,2007,MRT,Mauritania,45000,3.31E-05
14,ITNETUSER,1996,MUS,Mauritius,2100,1.54E-06
14,ITNETUSER,1997,MUS,Mauritius,5500,4.04E-06
14,ITNETUSER,1998,MUS,Mauritius,30000,2.21E-05
14,ITNETUSER,1999,MUS,Mauritius,55000,4.04E-05
14,ITNETUSER,2000,MUS,Mauritius,87000,6.40E-05
14,ITNETUSER,2001,MUS,Mauritius,1.06E+05,7.79E-05
14,ITNETUSER,2002,MUS,Mauritius,1.25E+05,9.19E-05
14,ITNETUSER,2003,MUS,Mauritius,1.50E+05,0.00011029
14,ITNETUSER,2004,MUS,Mauritius,1.70E+05,0.00012499
14,ITNETUSER,2005,MUS,Mauritius,1.90E+05,0.0001397
14,ITNETUSER,2006,MUS,Mauritius,2.32E+05,0.00017058
14,ITNETUSER,2007,MUS,Mauritius,2.57E+05,0.00018896
14,ITNETUSER,1997,MWI,Malawi,500,3.60E-07
14,ITNETUSER,1998,MWI,Malawi,2000,1.46E-06
14,ITNETUSER,1999,MWI,Malawi,10000,7.35E-06
14,ITNETUSER,2000,MWI,Malawi,15000,1.10E-05
14,ITNETUSER,2001,MWI,Malawi,20000,1.47E-05
14,ITNETUSER,2002,MWI,Malawi,27000,1.98E-05
14,ITNETUSER,2003,MWI,Malawi,36000,2.65E-05
14,ITNETUSER,2004,MWI,Malawi,46100,3.39E-05
14,ITNETUSER,2005,MWI,Malawi,52500,3.86E-05
14,ITNETUSER,2006,MWI,Malawi,59700,4.39E-05
14,ITNETUSER,2007,MWI,Malawi,1.39E+05,0.0001022
14,ITNETUSER,1992,MYS,Malaysia,200,1.40E-07
14,ITNETUSER,1993,MYS,Malaysia,5000,3.67E-06
14,ITNETUSER,1994,MYS,Malaysia,20000,1.47E-05
14,ITNETUSER,1995,MYS,Malaysia,30000,2.21E-05
14,ITNETUSER,1996,MYS,Malaysia,1.80E+05,0.00013235
14,ITNETUSER,1997,MYS,Malaysia,5.00E+05,0.00036764
14,ITNETUSER,1998,MYS,Malaysia,1.50E+06,0.0011029
14,ITNETUSER,1999,MYS,Malaysia,2.80E+06,0.0020588
14,ITNETUSER,2000,MYS,Malaysia,4.98E+06,0.0036618
14,ITNETUSER,2001,MYS,Malaysia,6.35E+06,0.0046691
14,ITNETUSER,2002,MYS,Malaysia,7.84E+06,0.0057647
14,ITNETUSER,2003,MYS,Malaysia,8.64E+06,0.0063529
14,ITNETUSER,2004,MYS,Malaysia,1.06E+07,0.0077941
14,ITNETUSER,2005,MYS,Malaysia,1.25E+07,0.0091912
14,ITNETUSER,2006,MYS,Malaysia,1.35E+07,0.0099265
14,ITNETUSER,2007,MYS,Malaysia,1.48E+07,0.010882
14,ITNETUSER,2000,MYT,Mayotte,1800,1.32E-06
14,ITNETUSER,1990,NAC,North America,2.10E+06,0.0015441
14,ITNETUSER,1991,NAC,North America,3.16E+06,0.0023235
14,ITNETUSER,1992,NAC,North America,4.76E+06,0.0035
14,ITNETUSER,1993,NAC,North America,6.34E+06,0.0046618
14,ITNETUSER,1994,NAC,North America,1.37E+07,0.010074
14,ITNETUSER,1995,NAC,North America,2.62E+07,0.019265
14,ITNETUSER,1996,NAC,North America,4.70E+07,0.034559
14,ITNETUSER,1997,NAC,North America,6.45E+07,0.047426
14,ITNETUSER,1998,NAC,North America,9.21E+07,0.067721
14,ITNETUSER,1999,NAC,North America,1.13E+08,0.083088
14,ITNETUSER,2000,NAC,North America,1.37E+08,0.10074
14,ITNETUSER,2001,NAC,North America,1.57E+08,0.11544
14,ITNETUSER,2002,NAC,North America,1.92E+08,0.14118
14,ITNETUSER,2003,NAC,North America,2.03E+08,0.14926
14,ITNETUSER,2004,NAC,North America,2.15E+08,0.15809
14,ITNETUSER,2005,NAC,North America,2.28E+08,0.16765
14,ITNETUSER,2006,NAC,North America,2.34E+08,0.17206
14,ITNETUSER,2007,NAC,North America,2.46E+08,0.18088
14,ITNETUSER,1995,NAM,Namibia,100,6.62E-08
14,ITNETUSER,1996,NAM,Namibia,150,1.03E-07
14,ITNETUSER,1997,NAM,Namibia,1000,7.28E-07
14,ITNETUSER,1998,NAM,Namibia,5000,3.67E-06
14,ITNETUSER,1999,NAM,Namibia,6000,4.40E-06
14,ITNETUSER,2000,NAM,Namibia,30000,2.21E-05
14,ITNETUSER,2001,NAM,Namibia,45000,3.31E-05
14,ITNETUSER,2002,NAM,Namibia,50000,3.68E-05
14,ITNETUSER,2003,NAM,Namibia,65000,4.78E-05
14,ITNETUSER,2004,NAM,Namibia,75000,5.51E-05
14,ITNETUSER,2005,NAM,Namibia,80600,5.93E-05
14,ITNETUSER,2006,NAM,Namibia,90100,6.62E-05
14,ITNETUSER,2007,NAM,Namibia,1.01E+05,7.43E-05
14,ITNETUSER,1995,NCL,New Caledonia,10,0
14,ITNETUSER,1996,NCL,New Caledonia,500,3.60E-07
14,ITNETUSER,1997,NCL,New Caledonia,2000,1.46E-06
14,ITNETUSER,1998,NCL,New Caledonia,4000,2.93E-06
14,ITNETUSER,1999,NCL,New Caledonia,12000,8.82E-06
14,ITNETUSER,2000,NCL,New Caledonia,30000,2.21E-05
14,ITNETUSER,2001,NCL,New Caledonia,40000,2.94E-05
14,ITNETUSER,2002,NCL,New Caledonia,50000,3.68E-05
14,ITNETUSER,2003,NCL,New Caledonia,60000,4.41E-05
14,ITNETUSER,2004,NCL,New Caledonia,70000,5.15E-05
14,ITNETUSER,2005,NCL,New Caledonia,76000,5.59E-05
14,ITNETUSER,2006,NCL,New Caledonia,80000,5.88E-05
14,ITNETUSER,2007,NCL,New Caledonia,85000,6.25E-05
14,ITNETUSER,1996,NER,Niger,100,6.62E-08
14,ITNETUSER,1997,NER,Niger,200,1.40E-07
14,ITNETUSER,1998,NER,Niger,300,2.13E-07
14,ITNETUSER,1999,NER,Niger,3000,2.20E-06
14,ITNETUSER,2000,NER,Niger,4000,2.93E-06
14,ITNETUSER,2001,NER,Niger,12000,8.82E-06
14,ITNETUSER,2002,NER,Niger,15000,1.10E-05
14,ITNETUSER,2003,NER,Niger,19000,1.40E-05
14,ITNETUSER,2004,NER,Niger,24000,1.76E-05
14,ITNETUSER,2005,NER,Niger,29000,2.13E-05
14,ITNETUSER,2006,NER,Niger,40000,2.94E-05
14,ITNETUSER,2007,NER,Niger,55200,4.06E-05
14,ITNETUSER,1996,NGA,Nigeria,10000,7.35E-06
14,ITNETUSER,1997,NGA,Nigeria,20000,1.47E-05
14,ITNETUSER,1998,NGA,Nigeria,30000,2.21E-05
14,ITNETUSER,1999,NGA,Nigeria,50000,3.68E-05
14,ITNETUSER,2000,NGA,Nigeria,80000,5.88E-05
14,ITNETUSER,2001,NGA,Nigeria,1.15E+05,8.46E-05
14,ITNETUSER,2002,NGA,Nigeria,4.20E+05,0.00030882
14,ITNETUSER,2003,NGA,Nigeria,7.50E+05,0.00055146
14,ITNETUSER,2004,NGA,Nigeria,1.77E+06,0.0013015
14,ITNETUSER,2005,NGA,Nigeria,5.00E+06,0.0036765
14,ITNETUSER,2006,NGA,Nigeria,8.00E+06,0.0058823
14,ITNETUSER,2007,NGA,Nigeria,1.00E+07,0.0073529
14,ITNETUSER,1994,NIC,Nicaragua,600,4.34E-07
14,ITNETUSER,1995,NIC,Nicaragua,1400,1.02E-06
14,ITNETUSER,1996,NIC,Nicaragua,4000,2.93E-06
14,ITNETUSER,1997,NIC,Nicaragua,10000,7.35E-06
14,ITNETUSER,1998,NIC,Nicaragua,15000,1.10E-05
14,ITNETUSER,1999,NIC,Nicaragua,25000,1.84E-05
14,ITNETUSER,2000,NIC,Nicaragua,50000,3.68E-05
14,ITNETUSER,2001,NIC,Nicaragua,75000,5.51E-05
14,ITNETUSER,2002,NIC,Nicaragua,90000,6.62E-05
14,ITNETUSER,2003,NIC,Nicaragua,1.00E+05,7.35E-05
14,ITNETUSER,2004,NIC,Nicaragua,1.25E+05,9.19E-05
14,ITNETUSER,2005,NIC,Nicaragua,1.40E+05,0.00010293
14,ITNETUSER,2006,NIC,Nicaragua,1.55E+05,0.00011396
14,ITNETUSER,2007,NIC,Nicaragua,1.70E+05,0.00012499
14,ITNETUSER,1990,NLD,Netherlands,50000,3.68E-05
14,ITNETUSER,1991,NLD,Netherlands,80000,5.88E-05
14,ITNETUSER,1992,NLD,Netherlands,2.00E+05,0.00014705
14,ITNETUSER,1993,NLD,Netherlands,3.00E+05,0.00022058
14,ITNETUSER,1994,NLD,Netherlands,5.00E+05,0.00036764
14,ITNETUSER,1995,NLD,Netherlands,1.00E+06,0.00073529
14,ITNETUSER,1996,NLD,Netherlands,1.50E+06,0.0011029
14,ITNETUSER,1997,NLD,Netherlands,2.20E+06,0.0016176
14,ITNETUSER,1998,NLD,Netherlands,3.50E+06,0.0025735
14,ITNETUSER,1999,NLD,Netherlands,6.20E+06,0.0045588
14,ITNETUSER,2000,NLD,Netherlands,7.00E+06,0.0051471
14,ITNETUSER,2001,NLD,Netherlands,7.90E+06,0.0058088
14,ITNETUSER,2002,NLD,Netherlands,9.86E+06,0.00725
14,ITNETUSER,2003,NLD,Netherlands,1.04E+07,0.0076471
14,ITNETUSER,2004,NLD,Netherlands,1.11E+07,0.0081618
14,ITNETUSER,2005,NLD,Netherlands,1.29E+07,0.0094853
14,ITNETUSER,2006,NLD,Netherlands,1.33E+07,0.0097794
14,ITNETUSER,2007,NLD,Netherlands,1.39E+07,0.010221
14,ITNETUSER,1995,NOC,High income: nonOECD,6.53E+05,0.00048014
14,ITNETUSER,1996,NOC,High income: nonOECD,1.42E+06,0.0010441
14,ITNETUSER,1997,NOC,High income: nonOECD,3.40E+06,0.0025
14,ITNETUSER,1998,NOC,High income: nonOECD,5.77E+06,0.0042426
14,ITNETUSER,1999,NOC,High income: nonOECD,9.00E+06,0.0066176
14,ITNETUSER,2000,NOC,High income: nonOECD,1.27E+07,0.0093382
14,ITNETUSER,2001,NOC,High income: nonOECD,1.69E+07,0.012426
14,ITNETUSER,2002,NOC,High income: nonOECD,2.23E+07,0.016397
14,ITNETUSER,2003,NOC,High income: nonOECD,2.57E+07,0.018897
14,ITNETUSER,2004,NOC,High income: nonOECD,2.84E+07,0.020882
14,ITNETUSER,2005,NOC,High income: nonOECD,3.13E+07,0.023015
14,ITNETUSER,2006,NOC,High income: nonOECD,3.57E+07,0.02625
14,ITNETUSER,2007,NOC,High income: nonOECD,3.99E+07,0.029338
14,ITNETUSER,1990,NOR,Norway,30000,2.21E-05
14,ITNETUSER,1991,NOR,Norway,60000,4.41E-05
14,ITNETUSER,1992,NOR,Norway,95000,6.98E-05
14,ITNETUSER,1993,NOR,Norway,1.20E+05,8.82E-05
14,ITNETUSER,1994,NOR,Norway,1.80E+05,0.00013235
14,ITNETUSER,1995,NOR,Norway,2.80E+05,0.00020588
14,ITNETUSER,1996,NOR,Norway,8.00E+05,0.00058823
14,ITNETUSER,1997,NOR,Norway,9.00E+05,0.00066176
14,ITNETUSER,1998,NOR,Norway,1.00E+06,0.00073529
14,ITNETUSER,1999,NOR,Norway,1.10E+06,0.00080882
14,ITNETUSER,2000,NOR,Norway,1.20E+06,0.00088235
14,ITNETUSER,2001,NOR,Norway,1.32E+06,0.00097058
14,ITNETUSER,2002,NOR,Norway,3.31E+06,0.0024338
14,ITNETUSER,2003,NOR,Norway,3.41E+06,0.0025073
14,ITNETUSER,2004,NOR,Norway,3.44E+06,0.0025294
14,ITNETUSER,2005,NOR,Norway,3.70E+06,0.0027206
14,ITNETUSER,2006,NOR,Norway,3.34E+06,0.0024559
14,ITNETUSER,2007,NOR,Norway,3.66E+06,0.0026912
14,ITNETUSER,1995,NPL,Nepal,200,1.40E-07
14,ITNETUSER,1996,NPL,Nepal,1000,7.28E-07
14,ITNETUSER,1997,NPL,Nepal,5000,3.67E-06
14,ITNETUSER,1998,NPL,Nepal,15000,1.10E-05
14,ITNETUSER,1999,NPL,Nepal,35000,2.57E-05
14,ITNETUSER,2000,NPL,Nepal,50000,3.68E-05
14,ITNETUSER,2001,NPL,Nepal,60000,4.41E-05
14,ITNETUSER,2002,NPL,Nepal,80000,5.88E-05
14,ITNETUSER,2003,NPL,Nepal,1.00E+05,7.35E-05
14,ITNETUSER,2004,NPL,Nepal,1.20E+05,8.82E-05
14,ITNETUSER,2005,NPL,Nepal,2.25E+05,0.00016543
14,ITNETUSER,2006,NPL,Nepal,3.17E+05,0.00023308
14,ITNETUSER,2007,NPL,Nepal,3.98E+05,0.00029264
14,ITNETUSER,1992,NZL,New Zealand,10000,7.35E-06
14,ITNETUSER,1993,NZL,New Zealand,22500,1.65E-05
14,ITNETUSER,1994,NZL,New Zealand,1.15E+05,8.46E-05
14,ITNETUSER,1995,NZL,New Zealand,1.80E+05,0.00013235
14,ITNETUSER,1996,NZL,New Zealand,3.00E+05,0.00022058
14,ITNETUSER,1997,NZL,New Zealand,5.50E+05,0.0004044
14,ITNETUSER,1998,NZL,New Zealand,1.20E+06,0.00088235
14,ITNETUSER,1999,NZL,New Zealand,1.59E+06,0.0011691
14,ITNETUSER,2000,NZL,New Zealand,1.83E+06,0.0013456
14,ITNETUSER,2001,NZL,New Zealand,2.08E+06,0.0015294
14,ITNETUSER,2002,NZL,New Zealand,2.34E+06,0.0017206
14,ITNETUSER,2003,NZL,New Zealand,2.45E+06,0.0018015
14,ITNETUSER,2004,NZL,New Zealand,2.51E+06,0.0018456
14,ITNETUSER,2005,NZL,New Zealand,2.58E+06,0.0018971
14,ITNETUSER,2006,NZL,New Zealand,2.79E+06,0.0020515
14,ITNETUSER,2007,NZL,New Zealand,2.92E+06,0.0021471
14,ITNETUSER,1990,OEC,High income: OECD,2.64E+06,0.0019412
14,ITNETUSER,1991,OEC,High income: OECD,4.28E+06,0.0031471
14,ITNETUSER,1992,OEC,High income: OECD,6.77E+06,0.0049779
14,ITNETUSER,1993,OEC,High income: OECD,9.67E+06,0.0071103
14,ITNETUSER,1994,OEC,High income: OECD,1.97E+07,0.014485
14,ITNETUSER,1995,OEC,High income: OECD,3.73E+07,0.027426
14,ITNETUSER,1996,OEC,High income: OECD,6.87E+07,0.050515
14,ITNETUSER,1997,OEC,High income: OECD,1.08E+08,0.079412
14,ITNETUSER,1998,OEC,High income: OECD,1.62E+08,0.11912
14,ITNETUSER,1999,OEC,High income: OECD,2.34E+08,0.17206
14,ITNETUSER,2000,OEC,High income: OECD,3.08E+08,0.22647
14,ITNETUSER,2001,OEC,High income: OECD,3.69E+08,0.27132
14,ITNETUSER,2002,OEC,High income: OECD,4.69E+08,0.34485
14,ITNETUSER,2003,OEC,High income: OECD,5.11E+08,0.37574
14,ITNETUSER,2004,OEC,High income: OECD,5.64E+08,0.41471
14,ITNETUSER,2005,OEC,High income: OECD,6.02E+08,0.44265
14,ITNETUSER,2006,OEC,High income: OECD,6.30E+08,0.46324
14,ITNETUSER,2007,OEC,High income: OECD,6.79E+08,0.49926
14,ITNETUSER,1990,OED,OECD members,2.64E+06,0.0019412
14,ITNETUSER,1991,OED,OECD members,4.29E+06,0.0031544
14,ITNETUSER,1992,OED,OECD members,6.79E+06,0.0049926
14,ITNETUSER,1993,OED,OECD members,9.71E+06,0.0071397
14,ITNETUSER,1994,OED,OECD members,1.97E+07,0.014485
14,ITNETUSER,1995,OED,OECD members,3.75E+07,0.027574
14,ITNETUSER,1996,OED,OECD members,6.91E+07,0.050809
14,ITNETUSER,1997,OED,OECD members,1.09E+08,0.080147
14,ITNETUSER,1998,OED,OECD members,1.64E+08,0.12059
14,ITNETUSER,1999,OED,OECD members,2.38E+08,0.175
14,ITNETUSER,2000,OED,OECD members,3.18E+08,0.23382
14,ITNETUSER,2001,OED,OECD members,3.82E+08,0.28088
14,ITNETUSER,2002,OED,OECD members,4.90E+08,0.36029
14,ITNETUSER,2003,OED,OECD members,5.39E+08,0.39632
14,ITNETUSER,2004,OED,OECD members,5.95E+08,0.4375
14,ITNETUSER,2005,OED,OECD members,6.37E+08,0.46838
14,ITNETUSER,2006,OED,OECD members,6.70E+08,0.49265
14,ITNETUSER,2007,OED,OECD members,7.28E+08,0.53529
14,ITNETUSER,1997,OMN,Oman,10000,7.35E-06
14,ITNETUSER,1998,OMN,Oman,20000,1.47E-05
14,ITNETUSER,1999,OMN,Oman,59400,4.37E-05
14,ITNETUSER,2000,OMN,Oman,84600,6.22E-05
14,ITNETUSER,2001,OMN,Oman,1.44E+05,0.00010588
14,ITNETUSER,2002,OMN,Oman,1.71E+05,0.00012573
14,ITNETUSER,2003,OMN,Oman,1.83E+05,0.00013455
14,ITNETUSER,2004,OMN,Oman,1.74E+05,0.00012793
14,ITNETUSER,2005,OMN,Oman,1.75E+05,0.00012867
14,ITNETUSER,2006,OMN,Oman,2.22E+05,0.00016323
14,ITNETUSER,2007,OMN,Oman,4.55E+05,0.00033455
14,ITNETUSER,1995,PAK,Pakistan,160,1.10E-07
14,ITNETUSER,1996,PAK,Pakistan,4000,2.93E-06
14,ITNETUSER,1997,PAK,Pakistan,37800,2.78E-05
14,ITNETUSER,1998,PAK,Pakistan,61900,4.55E-05
14,ITNETUSER,1999,PAK,Pakistan,80000,5.88E-05
14,ITNETUSER,2001,PAK,Pakistan,2.00E+06,0.0014706
14,ITNETUSER,2002,PAK,Pakistan,4.00E+06,0.0029412
14,ITNETUSER,2003,PAK,Pakistan,8.00E+06,0.0058823
14,ITNETUSER,2004,PAK,Pakistan,1.00E+07,0.0073529
14,ITNETUSER,2005,PAK,Pakistan,1.05E+07,0.0077206
14,ITNETUSER,2006,PAK,Pakistan,1.20E+07,0.0088235
14,ITNETUSER,2007,PAK,Pakistan,1.75E+07,0.012868
14,ITNETUSER,1994,PAN,Panama,200,1.40E-07
14,ITNETUSER,1995,PAN,Panama,1500,1.10E-06
14,ITNETUSER,1996,PAN,Panama,6000,4.40E-06
14,ITNETUSER,1997,PAN,Panama,15000,1.10E-05
14,ITNETUSER,1998,PAN,Panama,78100,5.74E-05
14,ITNETUSER,1999,PAN,Panama,1.11E+05,8.16E-05
14,ITNETUSER,2000,PAN,Panama,1.93E+05,0.0001419
14,ITNETUSER,2001,PAN,Panama,2.19E+05,0.00016102
14,ITNETUSER,2002,PAN,Panama,2.61E+05,0.0001919
14,ITNETUSER,2003,PAN,Panama,3.12E+05,0.0002294
14,ITNETUSER,2004,PAN,Panama,3.54E+05,0.00026029
14,ITNETUSER,2005,PAN,Panama,3.71E+05,0.00027279
14,ITNETUSER,2006,PAN,Panama,5.70E+05,0.00041911
14,ITNETUSER,2007,PAN,Panama,7.45E+05,0.00054779
14,ITNETUSER,1994,PER,Peru,2000,1.46E-06
14,ITNETUSER,1995,PER,Peru,8000,5.88E-06
14,ITNETUSER,1996,PER,Peru,60000,4.41E-05
14,ITNETUSER,1997,PER,Peru,1.00E+05,7.35E-05
14,ITNETUSER,1998,PER,Peru,3.00E+05,0.00022058
14,ITNETUSER,1999,PER,Peru,5.00E+05,0.00036764
14,ITNETUSER,2000,PER,Peru,8.00E+05,0.00058823
14,ITNETUSER,2001,PER,Peru,2.00E+06,0.0014706
14,ITNETUSER,2002,PER,Peru,2.40E+06,0.0017647
14,ITNETUSER,2003,PER,Peru,2.85E+06,0.0020956
14,ITNETUSER,2004,PER,Peru,3.22E+06,0.0023676
14,ITNETUSER,2005,PER,Peru,4.60E+06,0.0033823
14,ITNETUSER,2006,PER,Peru,6.50E+06,0.0047794
14,ITNETUSER,2007,PER,Peru,7.00E+06,0.0051471
14,ITNETUSER,1994,PHL,Philippines,4000,2.93E-06
14,ITNETUSER,1995,PHL,Philippines,20000,1.47E-05
14,ITNETUSER,1996,PHL,Philippines,40000,2.94E-05
14,ITNETUSER,1997,PHL,Philippines,1.00E+05,7.35E-05
14,ITNETUSER,1998,PHL,Philippines,8.23E+05,0.00060514
14,ITNETUSER,1999,PHL,Philippines,1.09E+06,0.00080146
14,ITNETUSER,2000,PHL,Philippines,1.54E+06,0.0011323
14,ITNETUSER,2001,PHL,Philippines,2.00E+06,0.0014706
14,ITNETUSER,2002,PHL,Philippines,3.50E+06,0.0025735
14,ITNETUSER,2003,PHL,Philippines,4.00E+06,0.0029412
14,ITNETUSER,2004,PHL,Philippines,4.40E+06,0.0032353
14,ITNETUSER,2005,PHL,Philippines,4.61E+06,0.0033897
14,ITNETUSER,2006,PHL,Philippines,5.00E+06,0.0036765
14,ITNETUSER,2007,PHL,Philippines,5.30E+06,0.0038971
14,ITNETUSER,2002,PLW,Palau,4000,2.93E-06
14,ITNETUSER,2003,PLW,Palau,4300,3.15E-06
14,ITNETUSER,2004,PLW,Palau,5400,3.96E-06
14,ITNETUSER,1996,PNG,Papua New Guinea,100,6.62E-08
14,ITNETUSER,1997,PNG,Papua New Guinea,5000,3.67E-06
14,ITNETUSER,1998,PNG,Papua New Guinea,12000,8.82E-06
14,ITNETUSER,1999,PNG,Papua New Guinea,35000,2.57E-05
14,ITNETUSER,2000,PNG,Papua New Guinea,45000,3.31E-05
14,ITNETUSER,2001,PNG,Papua New Guinea,50000,3.68E-05
14,ITNETUSER,2002,PNG,Papua New Guinea,75000,5.51E-05
14,ITNETUSER,2003,PNG,Papua New Guinea,80000,5.88E-05
14,ITNETUSER,2004,PNG,Papua New Guinea,90000,6.62E-05
14,ITNETUSER,2005,PNG,Papua New Guinea,1.05E+05,7.72E-05
14,ITNETUSER,2006,PNG,Papua New Guinea,1.10E+05,8.09E-05
14,ITNETUSER,2007,PNG,Papua New Guinea,1.15E+05,8.46E-05
14,ITNETUSER,1991,POL,Poland,2000,1.46E-06
14,ITNETUSER,1992,POL,Poland,20000,1.47E-05
14,ITNETUSER,1993,POL,Poland,50000,3.68E-05
14,ITNETUSER,1994,POL,Poland,1.50E+05,0.00011029
14,ITNETUSER,1995,POL,Poland,2.50E+05,0.00018382
14,ITNETUSER,1996,POL,Poland,5.00E+05,0.00036764
14,ITNETUSER,1997,POL,Poland,8.00E+05,0.00058823
14,ITNETUSER,1998,POL,Poland,1.58E+06,0.0011618
14,ITNETUSER,1999,POL,Poland,2.10E+06,0.0015441
14,ITNETUSER,2000,POL,Poland,2.80E+06,0.0020588
14,ITNETUSER,2001,POL,Poland,3.80E+06,0.0027941
14,ITNETUSER,2002,POL,Poland,8.11E+06,0.0059632
14,ITNETUSER,2003,POL,Poland,9.52E+06,0.007
14,ITNETUSER,2004,POL,Poland,1.11E+07,0.0081618
14,ITNETUSER,2005,POL,Poland,1.34E+07,0.0098529
14,ITNETUSER,2006,POL,Poland,1.53E+07,0.01125
14,ITNETUSER,2007,POL,Poland,1.68E+07,0.012353
14,ITNETUSER,1994,PRI,Puerto Rico,1000,7.28E-07
14,ITNETUSER,1995,PRI,Puerto Rico,5000,3.67E-06
14,ITNETUSER,1996,PRI,Puerto Rico,10000,7.35E-06
14,ITNETUSER,1997,PRI,Puerto Rico,50000,3.68E-05
14,ITNETUSER,1998,PRI,Puerto Rico,1.00E+05,7.35E-05
14,ITNETUSER,1999,PRI,Puerto Rico,2.00E+05,0.00014705
14,ITNETUSER,2000,PRI,Puerto Rico,4.00E+05,0.00029411
14,ITNETUSER,2001,PRI,Puerto Rico,6.00E+05,0.00044117
14,ITNETUSER,2002,PRI,Puerto Rico,6.77E+05,0.00049779
14,ITNETUSER,2003,PRI,Puerto Rico,7.64E+05,0.00056176
14,ITNETUSER,2004,PRI,Puerto Rico,8.62E+05,0.00063382
14,ITNETUSER,2005,PRI,Puerto Rico,9.16E+05,0.00067352
14,ITNETUSER,2006,PRI,Puerto Rico,1.00E+06,0.00073529
14,ITNETUSER,2007,PRI,Puerto Rico,1.00E+06,0.00073529
14,ITNETUSER,1991,PRT,Portugal,10000,7.35E-06
14,ITNETUSER,1992,PRT,Portugal,25000,1.84E-05
14,ITNETUSER,1993,PRT,Portugal,45000,3.31E-05
14,ITNETUSER,1994,PRT,Portugal,72000,5.29E-05
14,ITNETUSER,1995,PRT,Portugal,1.50E+05,0.00011029
14,ITNETUSER,1996,PRT,Portugal,3.00E+05,0.00022058
14,ITNETUSER,1997,PRT,Portugal,5.00E+05,0.00036764
14,ITNETUSER,1998,PRT,Portugal,1.00E+06,0.00073529
14,ITNETUSER,1999,PRT,Portugal,1.50E+06,0.0011029
